"","pokedex_number","name","generation","category","egg_group_1","egg_group_2","has_egg_group_2","color","body_style","height_m","weight_kg","abilities","ability_1","ability_2","ability_3","ability_4","ability_5","ability_6","no_of_abilities","has_mega_evolution","catch_rate","base_egg_steps","base_friendship","experience_growth","has_gender","prob_male","type_1","type_2","has_type_2","is_legendary","hp","attack","defense","sp_attack","sp_defense","speed","total"
"650",650,"Chespin",6,"Spiky Nut","Field","none","FALSE","Green","bipedal_tailed",0.41,9,"['Overgrow', 'Bulletproof']","Overgrow","Bulletproof","none","none","none","none",2,"False",45,5120,70,1059860,"True",0.875,"grass","none","FALSE","FALSE",56,61,65,48,45,38,313
"651",651,"Quilladin",6,"Spiny Armor","Field","none","FALSE","Green","bipedal_tailed",0.71,29,"['Overgrow', 'Bulletproof']","Overgrow","Bulletproof","none","none","none","none",2,"False",45,5120,70,1059860,"True",0.875,"grass","none","FALSE","FALSE",61,78,95,56,58,57,405
"652",652,"Chesnaught",6,"Spiny Armor","Field","none","FALSE","Green","bipedal_tailed",1.6,90,"['Overgrow', 'Bulletproof']","Overgrow","Bulletproof","none","none","none","none",2,"False",45,5120,70,1059860,"True",0.875,"grass","fighting","TRUE","FALSE",88,107,122,74,75,64,530
"653",653,"Fennekin",6,"Fox","Field","none","FALSE","Red","quadruped",0.41,9.4,"['Blaze', 'Magician']","Blaze","Magician","none","none","none","none",2,"False",45,5120,70,1059860,"True",0.875,"fire","none","FALSE","FALSE",40,45,40,62,60,60,307
"654",654,"Braixen",6,"Fox","Field","none","FALSE","Red","bipedal_tailed",0.99,14.5,"['Blaze', 'Magician']","Blaze","Magician","none","none","none","none",2,"False",45,5120,70,1059860,"True",0.875,"fire","none","FALSE","FALSE",59,59,58,90,70,73,409
"655",655,"Delphox",6,"Fox","Field","none","FALSE","Red","bipedal_tailed",1.5,39,"['Blaze', 'Magician']","Blaze","Magician","none","none","none","none",2,"False",45,5120,70,1059860,"True",0.875,"fire","psychic","TRUE","FALSE",75,69,72,114,100,104,534
"656",656,"Froakie",6,"Bubble Frog","Water_1","none","FALSE","Blue","quadruped",0.3,7,"['Torrent', 'Protean']","Torrent","Protean","none","none","none","none",2,"False",45,5120,70,1059860,"True",0.875,"water","none","FALSE","FALSE",41,56,40,62,44,71,314
"657",657,"Frogadier",6,"Bubble Frog","Water_1","none","FALSE","Blue","bipedal_tailless",0.61,10.9,"['Torrent', 'Protean']","Torrent","Protean","none","none","none","none",2,"False",45,5120,70,1059860,"True",0.875,"water","none","FALSE","FALSE",54,63,52,83,56,97,405
"658",658,"Greninja",6,"Ninja","Water_1","none","FALSE","Blue","bipedal_tailless",1.5,40,"['Torrent', 'Protean', 'Battle Bond']","Torrent","Protean","Battle Bond","none","none","none",3,"False",45,5120,70,1059860,"True",0.875,"water","dark","TRUE","FALSE",72,145,67,153,71,132,640
"659",659,"Bunnelby",6,"Digging","Field","none","FALSE","Brown","bipedal_tailed",0.41,5,"['Pickup', 'Cheek Pouch', 'Huge Power']","Pickup","Cheek Pouch","Huge Power","none","none","none",3,"False",255,3840,70,1000000,"True",0.5,"normal","none","FALSE","FALSE",38,36,38,32,36,57,237
"660",660,"Diggersby",6,"Digging","Field","none","FALSE","Brown","bipedal_tailed",0.99,42.4,"['Pickup', 'Cheek Pouch', 'Huge Power']","Pickup","Cheek Pouch","Huge Power","none","none","none",3,"False",127,3840,70,1000000,"True",0.5,"normal","ground","TRUE","FALSE",85,56,77,50,77,78,423
"661",661,"Fletchling",6,"Tiny Robin","Flying","none","FALSE","Red","two_wings",0.3,1.7,"['Big Pecks', 'Gale Wings']","Big Pecks","Gale Wings","none","none","none","none",2,"False",255,3840,70,1059860,"True",0.5,"normal","flying","TRUE","FALSE",45,50,43,40,38,62,278
"662",662,"Fletchinder",6,"Ember","Flying","none","FALSE","Red","two_wings",0.71,16,"['Flame Body', 'Gale Wings']","Flame Body","Gale Wings","none","none","none","none",2,"False",120,3840,70,1059860,"True",0.5,"fire","flying","TRUE","FALSE",62,73,55,56,52,84,382
"663",663,"Talonflame",6,"Scorching","Flying","none","FALSE","Red","two_wings",1.19,24.5,"['Flame Body', 'Gale Wings']","Flame Body","Gale Wings","none","none","none","none",2,"False",45,3840,70,1059860,"True",0.5,"fire","flying","TRUE","FALSE",78,81,71,74,69,126,499
"664",664,"Scatterbug",6,"Scatterdust","Bug","none","FALSE","Black","insectoid",0.3,2.5,"['Shield Dust', 'Compoundeyes', 'Friend Guard']","Shield Dust","Compoundeyes","Friend Guard","none","none","none",3,"False",255,3840,70,1000000,"True",0.5,"bug","none","FALSE","FALSE",38,35,40,27,25,35,200
"665",665,"Spewpa",6,"Scatterdust","Bug","none","FALSE","Black","head_base",0.3,8.4,"['Shed Skin', 'Friend Guard']","Shed Skin","Friend Guard","none","none","none","none",2,"False",120,3840,70,1000000,"True",0.5,"bug","none","FALSE","FALSE",45,22,60,27,30,29,213
"666",666,"Vivillon",6,"Scale","Bug","none","FALSE","Black","four_wings",1.19,17,"['Shield Dust', 'Compoundeyes', 'Friend Guard']","Shield Dust","Compoundeyes","Friend Guard","none","none","none",3,"False",45,3840,70,1000000,"True",0.5,"bug","flying","TRUE","FALSE",80,52,50,90,50,89,411
"667",667,"Litleo",6,"Lion Cub","Field","none","FALSE","Brown","quadruped",0.61,13.5,"['Rivalry', 'Unnerve', 'Moxie']","Rivalry","Unnerve","Moxie","none","none","none",3,"False",220,5120,70,1059860,"True",0.125,"fire","normal","TRUE","FALSE",62,50,58,73,54,72,369
"668",668,"Pyroar",6,"Royal","Field","none","FALSE","Brown","quadruped",1.5,81.5,"['Rivalry', 'Unnerve', 'Moxie']","Rivalry","Unnerve","Moxie","none","none","none",3,"False",65,5120,70,1059860,"True",0.125,"fire","normal","TRUE","FALSE",86,68,72,109,66,106,507
"669",669,"Flabébé",6,"Single Bloom","Fairy","none","FALSE","White","head_arms",0.1,0.1,"['Flower Veil', 'Symbiosis']","Flower Veil","Symbiosis","none","none","none","none",2,"False",225,5120,70,1000000,"True",0,"fairy","none","FALSE","FALSE",44,38,39,61,79,42,303
"670",670,"Floette",6,"Fairy","Fairy","none","FALSE","White","head_arms",0.2,0.9,"['Flower Veil', 'Symbiosis']","Flower Veil","Symbiosis","none","none","none","none",2,"False",120,5120,70,1000000,"True",0,"fairy","none","FALSE","FALSE",74,65,67,125,128,92,551
"671",671,"Florges",6,"Garden","Fairy","none","FALSE","White","head_arms",1.09,10,"['Flower Veil', 'Symbiosis']","Flower Veil","Symbiosis","none","none","none","none",2,"False",45,5120,70,1000000,"True",0,"fairy","none","FALSE","FALSE",78,65,68,112,154,75,552
"672",672,"Skiddo",6,"Mount","Field","none","FALSE","Brown","quadruped",0.89,31,"['Sap Sipper', 'Grass Pelt']","Sap Sipper","Grass Pelt","none","none","none","none",2,"False",200,5120,70,1000000,"True",0.5,"grass","none","FALSE","FALSE",66,65,48,62,57,52,350
"673",673,"Gogoat",6,"Mount","Field","none","FALSE","Brown","quadruped",1.7,91,"['Sap Sipper', 'Grass Pelt']","Sap Sipper","Grass Pelt","none","none","none","none",2,"False",45,5120,70,1000000,"True",0.5,"grass","none","FALSE","FALSE",123,100,62,97,81,68,531
"674",674,"Pancham",6,"Playful","Field","Human-Like","TRUE","White","bipedal_tailed",0.61,8,"['Iron Fist', 'Mold Breaker', 'Scrappy']","Iron Fist","Mold Breaker","Scrappy","none","none","none",3,"False",220,6400,70,1000000,"True",0.5,"fighting","none","FALSE","FALSE",67,82,62,46,48,43,348
"675",675,"Pangoro",6,"Daunting","Field","Human-Like","TRUE","White","bipedal_tailless",2.11,136,"['Iron Fist', 'Mold Breaker', 'Scrappy']","Iron Fist","Mold Breaker","Scrappy","none","none","none",3,"False",65,6400,70,1000000,"True",0.5,"fighting","dark","TRUE","FALSE",95,124,78,69,71,58,495
"676",676,"Furfrou",6,"Poodle","Field","none","FALSE","White","quadruped",1.19,28,"['Fur Coat']","Fur Coat","none","none","none","none","none",1,"False",160,5120,70,1000000,"True",0.5,"normal","none","FALSE","FALSE",75,80,60,65,90,102,472
"677",677,"Espurr",6,"Restraint","Field","none","FALSE","Grey","bipedal_tailed",0.3,3.5,"['Keen Eye', 'Infiltrator', 'Own Tempo']","Keen Eye","Infiltrator","Own Tempo","none","none","none",3,"False",190,5120,70,1000000,"True",0.5,"psychic","none","FALSE","FALSE",62,48,54,63,60,68,355
"678",678,"Meowstic",6,"Constraint","Field","none","FALSE","White","bipedal_tailed",0.61,8.5,"['Keen Eye', 'Infiltrator', 'Prankster', 'Competitive']","Keen Eye","Infiltrator","Prankster","Competitive","none","none",4,"False",75,5120,70,1000000,"True",0.5,"psychic","none","FALSE","FALSE",74,48,76,83,81,104,466
"679",679,"Honedge",6,"Sword","Mineral","none","FALSE","Brown","head_base",0.79,2,"['No Guard']","No Guard","none","none","none","none","none",1,"False",180,5120,70,1000000,"True",0.5,"steel","ghost","TRUE","FALSE",45,80,100,35,37,28,325
"680",680,"Doublade",6,"Sword","Mineral","none","FALSE","Brown","multiple_bodies",0.84,4.5,"['No Guard']","No Guard","none","none","none","none","none",1,"False",90,5120,70,1000000,"True",0.5,"steel","ghost","TRUE","FALSE",59,110,150,45,49,35,448
"681",681,"Aegislash",6,"Royal Sword","Mineral","none","FALSE","Brown","head_base",1.7,53,"['Stance Change']","Stance Change","none","none","none","none","none",1,"False",45,5120,70,1000000,"True",0.5,"steel","ghost","TRUE","FALSE",60,150,50,150,50,60,520
"682",682,"Spritzee",6,"Perfume","Fairy","none","FALSE","Pink","head_arms",0.2,0.5,"['Healer', 'Aroma Veil']","Healer","Aroma Veil","none","none","none","none",2,"False",200,5120,70,1000000,"True",0.5,"fairy","none","FALSE","FALSE",78,52,60,63,65,23,341
"683",683,"Aromatisse",6,"Fragrance","Fairy","none","FALSE","Pink","bipedal_tailless",0.79,15.5,"['Healer', 'Aroma Veil']","Healer","Aroma Veil","none","none","none","none",2,"False",140,5120,70,1000000,"True",0.5,"fairy","none","FALSE","FALSE",101,72,72,99,89,29,462
"684",684,"Swirlix",6,"Cotton Candy","Fairy","none","FALSE","White","head_legs",0.41,3.5,"['Sweet Veil', 'Unburden']","Sweet Veil","Unburden","none","none","none","none",2,"False",200,5120,70,1000000,"True",0.5,"fairy","none","FALSE","FALSE",62,48,66,59,57,49,341
"685",685,"Slurpuff",6,"Meringue","Fairy","none","FALSE","White","bipedal_tailless",0.79,5,"['Sweet Veil', 'Unburden']","Sweet Veil","Unburden","none","none","none","none",2,"False",140,5120,70,1000000,"True",0.5,"fairy","none","FALSE","FALSE",82,80,86,85,75,72,480
"686",686,"Inkay",6,"Revolving","Water_1","Water_2","TRUE","Blue","several_limbs",0.41,3.5,"['Contrary', 'Suction Cups', 'Infiltrator']","Contrary","Suction Cups","Infiltrator","none","none","none",3,"False",190,5120,70,1000000,"True",0.5,"dark","psychic","TRUE","FALSE",53,54,53,37,46,45,288
"687",687,"Malamar",6,"Overturning","Water_1","Water_2","TRUE","Blue","head_base",1.5,47,"['Contrary', 'Suction Cups', 'Infiltrator']","Contrary","Suction Cups","Infiltrator","none","none","none",3,"False",80,5120,70,1000000,"True",0.5,"dark","psychic","TRUE","FALSE",86,92,88,68,75,73,482
"688",688,"Binacle",6,"Two-Handed","Water_3","none","FALSE","Brown","multiple_bodies",0.51,31,"['Tough Claws', 'Sniper', 'Pickpocket']","Tough Claws","Sniper","Pickpocket","none","none","none",3,"False",120,5120,70,1000000,"True",0.5,"rock","water","TRUE","FALSE",42,52,67,39,56,50,306
"689",689,"Barbaracle",6,"Collective","Water_3","none","FALSE","Brown","multiple_bodies",1.3,96,"['Tough Claws', 'Sniper', 'Pickpocket']","Tough Claws","Sniper","Pickpocket","none","none","none",3,"False",45,5120,70,1000000,"True",0.5,"rock","water","TRUE","FALSE",72,105,115,54,86,68,500
"690",690,"Skrelp",6,"Mock Kelp","Water_1","Dragon","TRUE","Brown","head_base",0.51,7.3,"['Poison Point', 'Poison Touch', 'Adaptability']","Poison Point","Poison Touch","Adaptability","none","none","none",3,"False",225,5120,70,1000000,"True",0.5,"poison","water","TRUE","FALSE",50,60,60,60,60,30,320
"691",691,"Dragalge",6,"Mock Kelp","Water_1","Dragon","TRUE","Brown","head_base",1.8,81.5,"['Poison Point', 'Poison Touch', 'Adaptability']","Poison Point","Poison Touch","Adaptability","none","none","none",3,"False",55,5120,70,1000000,"True",0.5,"poison","dragon","TRUE","FALSE",65,75,90,97,123,44,494
"692",692,"Clauncher",6,"Water Gun","Water_1","Water_3","TRUE","Blue","insectoid",0.51,8.3,"['Mega Launcher']","Mega Launcher","none","none","none","none","none",1,"False",225,3840,70,1250000,"True",0.5,"water","none","FALSE","FALSE",50,53,62,58,63,44,330
"693",693,"Clawitzer",6,"Howitzer","Water_1","Water_3","TRUE","Blue","serpentine_body",1.3,35.3,"['Mega Launcher']","Mega Launcher","none","none","none","none","none",1,"False",55,3840,70,1250000,"True",0.5,"water","none","FALSE","FALSE",71,73,88,120,89,59,500
"694",694,"Helioptile",6,"Generator","Monster","Dragon","TRUE","Yellow","bipedal_tailed",0.51,6,"['Dry Skin', 'Sand Veil', 'Solar Power']","Dry Skin","Sand Veil","Solar Power","none","none","none",3,"False",190,5120,70,1000000,"True",0.5,"electric","normal","TRUE","FALSE",44,38,33,61,43,70,289
"695",695,"Heliolisk",6,"Generator","Monster","Dragon","TRUE","Yellow","bipedal_tailed",0.99,21,"['Dry Skin', 'Sand Veil', 'Solar Power']","Dry Skin","Sand Veil","Solar Power","none","none","none",3,"False",75,5120,70,1000000,"True",0.5,"electric","normal","TRUE","FALSE",62,55,52,109,94,109,481
"696",696,"Tyrunt",6,"Royal Heir","Monster","Dragon","TRUE","Brown","bipedal_tailed",0.79,26,"['Strong Jaw', 'Sturdy']","Strong Jaw","Sturdy","none","none","none","none",2,"False",45,7680,70,1000000,"True",0.875,"rock","dragon","TRUE","FALSE",58,89,77,45,45,48,362
"697",697,"Tyrantrum",6,"Despot","Monster","Dragon","TRUE","Red","bipedal_tailed",2.49,270,"['Strong Jaw', 'Rock Head']","Strong Jaw","Rock Head","none","none","none","none",2,"False",45,7680,70,1000000,"True",0.875,"rock","dragon","TRUE","FALSE",82,121,119,69,59,71,521
"698",698,"Amaura",6,"Tundra","Monster","none","FALSE","Blue","quadruped",1.3,25.2,"['Refrigerate', 'Snow Warning']","Refrigerate","Snow Warning","none","none","none","none",2,"False",45,7680,70,1000000,"True",0.875,"rock","ice","TRUE","FALSE",77,59,50,67,63,46,362
"699",699,"Aurorus",6,"Tundra","Monster","none","FALSE","Blue","quadruped",2.69,225,"['Refrigerate', 'Snow Warning']","Refrigerate","Snow Warning","none","none","none","none",2,"False",45,7680,70,1000000,"True",0.875,"rock","ice","TRUE","FALSE",123,77,72,99,92,58,521
"700",700,"Sylveon",6,"Intertwining","Field","none","FALSE","Pink","quadruped",0.99,23.5,"['Cute Charm', 'Pixilate']","Cute Charm","Pixilate","none","none","none","none",2,"False",45,8960,70,1000000,"True",0.875,"fairy","none","FALSE","FALSE",95,65,65,110,130,60,525
"701",701,"Hawlucha",6,"Wrestling","Human-Like","none","FALSE","Green","bipedal_tailless",0.79,21.5,"['Limber', 'Unburden', 'Mold Breaker']","Limber","Unburden","Mold Breaker","none","none","none",3,"False",100,5120,70,1000000,"True",0.5,"fighting","flying","TRUE","FALSE",78,92,75,74,63,118,500
"702",702,"Dedenne",6,"Antenna","Field","Fairy","TRUE","Yellow","bipedal_tailed",0.2,2.2,"['Cheek Pouch', 'Pickup', 'Plus']","Cheek Pouch","Pickup","Plus","none","none","none",3,"False",180,5120,70,1000000,"True",0.5,"electric","fairy","TRUE","FALSE",67,58,57,81,67,101,431
"703",703,"Carbink",6,"Jewel","Fairy","Mineral","TRUE","Grey","head_only",0.3,5.7,"['Clear Body', 'Sturdy']","Clear Body","Sturdy","none","none","none","none",2,"False",60,6400,70,1250000,"False",0,"rock","fairy","TRUE","FALSE",50,50,150,50,150,50,500
"704",704,"Goomy",6,"Soft Tissue","Dragon","none","FALSE","Purple","serpentine_body",0.3,2.8,"['Sap Sipper', 'Hydration', 'Gooey']","Sap Sipper","Hydration","Gooey","none","none","none",3,"False",45,10240,35,1250000,"True",0.5,"dragon","none","FALSE","FALSE",45,50,35,55,75,40,300
"705",705,"Sliggoo",6,"Soft Tissue","Dragon","none","FALSE","Purple","serpentine_body",0.79,17.5,"['Sap Sipper', 'Hydration', 'Gooey']","Sap Sipper","Hydration","Gooey","none","none","none",3,"False",45,10240,35,1250000,"True",0.5,"dragon","none","FALSE","FALSE",68,75,53,83,113,60,452
"706",706,"Goodra",6,"Dragon","Dragon","none","FALSE","Purple","bipedal_tailed",2.01,150.5,"['Sap Sipper', 'Hydration', 'Gooey']","Sap Sipper","Hydration","Gooey","none","none","none",3,"False",45,10240,35,1250000,"True",0.5,"dragon","none","FALSE","FALSE",90,100,70,110,150,80,600
"707",707,"Klefki",6,"Key Ring","Mineral","none","FALSE","Grey","head_only",0.2,3,"['Prankster', 'Magician']","Prankster","Magician","none","none","none","none",2,"False",75,5120,70,800000,"True",0.5,"steel","fairy","TRUE","FALSE",57,80,91,80,87,75,470
"708",708,"Phantump",6,"Stump","Grass","Amorphous","TRUE","Brown","head_arms",0.41,7,"['Natural Cure', 'Frisk', 'Harvest']","Natural Cure","Frisk","Harvest","none","none","none",3,"False",120,5120,70,1000000,"True",0.5,"ghost","grass","TRUE","FALSE",43,70,48,50,60,38,309
"709",709,"Trevenant",6,"Elder Tree","Grass","Amorphous","TRUE","Brown","several_limbs",1.5,71,"['Natural Cure', 'Frisk', 'Harvest']","Natural Cure","Frisk","Harvest","none","none","none",3,"False",60,5120,70,1000000,"True",0.5,"ghost","grass","TRUE","FALSE",85,110,76,65,82,56,474
"710",710,"Pumpkaboo",6,"Pumpkin","Amorphous","none","FALSE","Brown","head_only",0.41,5,"['Pickup', 'Frisk', 'Insomnia']","Pickup","Frisk","Insomnia","none","none","none",3,"False",120,5120,70,1000000,"True",0.5,"ghost","grass","TRUE","FALSE",59,66,70,44,55,41,335
"711",711,"Gourgeist",6,"Pumpkin","Amorphous","none","FALSE","Brown","head_base",1.7,39,"['Pickup', 'Frisk', 'Insomnia']","Pickup","Frisk","Insomnia","none","none","none",3,"False",60,5120,70,1000000,"True",0.5,"ghost","grass","TRUE","FALSE",85,100,122,58,75,54,494
"712",712,"Bergmite",6,"Ice Chunk","Monster","none","FALSE","Blue","quadruped",0.99,99.5,"['Own Tempo', 'Ice Body', 'Sturdy']","Own Tempo","Ice Body","Sturdy","none","none","none",3,"False",190,5120,70,1000000,"True",0.5,"ice","none","FALSE","FALSE",55,69,85,32,35,28,304
"713",713,"Avalugg",6,"Iceberg","Monster","none","FALSE","Blue","quadruped",2.01,505,"['Own Tempo', 'Ice Body', 'Sturdy']","Own Tempo","Ice Body","Sturdy","none","none","none",3,"False",55,5120,70,1000000,"True",0.5,"ice","none","FALSE","FALSE",95,117,184,44,46,28,514
"714",714,"Noibat",6,"Sound Wave","Flying","none","FALSE","Purple","two_wings",0.51,8,"['Frisk', 'Infiltrator', 'Telepathy']","Frisk","Infiltrator","Telepathy","none","none","none",3,"False",190,5120,70,1000000,"True",0.5,"flying","dragon","TRUE","FALSE",40,30,35,45,40,55,245
"715",715,"Noivern",6,"Sound Wave","Flying","none","FALSE","Purple","two_wings",1.5,85,"['Frisk', 'Infiltrator', 'Telepathy']","Frisk","Infiltrator","Telepathy","none","none","none",3,"False",45,5120,70,1000000,"True",0.5,"flying","dragon","TRUE","FALSE",85,70,80,97,80,123,535
"716",716,"Xerneas",6,"Life","Undiscovered","none","FALSE","Blue","quadruped",3,215,"['Fairy Aura']","Fairy Aura","none","none","none","none","none",1,"False",45,30720,0,1250000,"False",0,"fairy","none","FALSE","TRUE",126,131,95,131,98,99,680
"717",717,"Yveltal",6,"Destruction","Undiscovered","none","FALSE","Red","two_wings",5.79,203,"['Dark Aura']","Dark Aura","none","none","none","none","none",1,"False",45,30720,0,1250000,"False",0,"dark","flying","TRUE","TRUE",126,131,95,131,98,99,680
"718",718,"Zygarde",6,"Order","Undiscovered","none","FALSE","Green","serpentine_body",5,305,"['Aura Break', 'Power Construct']","Aura Break","Power Construct","none","none","none","none",2,"False",3,30720,0,1250000,"False",0,"dragon","ground","TRUE","TRUE",216,100,121,91,95,85,708
"719",719,"Diancie",6,"Jewel","Undiscovered","none","FALSE","Pink","head_arms",0.71,8.8,"['Clear Body']","Clear Body","none","none","none","none","none",1,"True",3,6400,70,1250000,"False",0,"rock","fairy","TRUE","TRUE",50,160,110,160,110,110,700
"720",720,"Hoopa",6,"Mischief (Confined)Djinnn (Unbound)","Undiscovered","none","FALSE","Purple","head_only",0.51,9,"['Magician']","Magician","none","none","none","none","none",1,"False",3,30720,100,1250000,"False",0,"psychic","ghost","TRUE","TRUE",80,160,60,170,130,80,680
"721",721,"Volcanion",6,"Steam","Undiscovered","none","FALSE","Brown","quadruped",1.7,195,"['Water Absorb']","Water Absorb","none","none","none","none","none",1,"False",3,30720,100,1250000,"False",0,"fire","water","TRUE","TRUE",80,110,120,130,90,70,600
